"","rank","season","player","age","team","fpv","mvppts","ptsmax","share","games","mpg","ppg","rbpg","astpg","stlpg","blkpg","fgp","threepp","ftp","player_id","poss","tmp","rap_o","rap_d","rap_tot","war_tot","war_reg","war_play","pred_o","pred_d","pred_tot","pace_impact","nposts","avg_upvotes","avg_comments","comp","pos","neu","neg"
"49","15",2012,"Joe Johnson",30,"ATL",0,1,1210,0.001,60,35.5,18.8,3.7,3.9,0.8,0.2,0.454,0.388,0.849,"johnsjo02",4493,2370,3.020896118,-1.025442592,1.995453527,5.717804426,5.304919002,0.412885423,2.9597538,-0.904474848,2.055278951,-0.427343079,25,483,109,0.586,0.241,0.759,0
"50","1",2013,"LeBron James",28,"MIA",120,1207,1210,0.998,76,37.9,26.8,8,7.3,1.7,0.9,0.565,0.406,0.753,"jamesle01",7265,3837,8.529732991,1.092302181,9.622035172,24.21956155,18.43211,5.787451547,8.668272788,1.078147967,9.746420755,-0.614577772,25,2543,1092,0,0,1,0
"51","2",2013,"Kevin Durant",24,"OKC",0,765,1210,0.632,81,38.5,28.1,7.9,4.6,1.4,1.3,0.51,0.416,0.905,"duranke01",7080,3604,6.510810064,1.030344845,7.541154908,18.88967471,16.55871957,2.330955138,6.518218092,0.834939125,7.353157217,-0.498705203,25,1290,274,0,0,1,0
"52","3",2013,"Carmelo Anthony",28,"NYK",1,475,1210,0.393,67,37,28.7,6.9,2.6,0.8,0.5,0.449,0.379,0.83,"anthoca01",5575,2963,3.717960149,-2.082130046,1.635830103,6.619643742,6.362543303,0.257100439,4.352629501,-1.626877025,2.725752476,0.203158611,25,2244,936,0,0,1,0
"53","4",2013,"Chris Paul",27,"LAC",0,289,1210,0.239,70,33.4,16.9,3.7,9.7,2.4,0.1,0.481,0.328,0.885,"paulch01",4898,2559,8.042483558,1.289291219,9.331774777,15.78194504,14.3301268,1.451818238,7.819233624,2.108363371,9.927596995,-0.219603224,25,333,250,-0.402,0,0.787,0.213
"54","5",2013,"Kobe Bryant",34,"LAL",0,184,1210,0.152,78,38.6,27.3,5.6,6,1.4,0.3,0.463,0.324,0.839,"bryanko01",5994,3013,4.942640271,-0.860711908,4.081928363,10.50343212,10.50343212,0,4.885836913,-0.567189954,4.318646959,0.010364256,25,602,209,-0.421,0,0.781,0.219
"55","6",2013,"Tony Parker",30,"SAS",0,86,1210,0.071,66,32.9,20.3,3,7.6,0.8,0.1,0.522,0.353,0.845,"parketo01",5759,2939,3.94714723,-0.19779406,3.749353169,9.742964022,7.042240226,2.700723796,3.661414114,-0.090833811,3.570580303,-0.851779808,21,678,430,0,0,1,0
"56","7",2013,"Tim Duncan",36,"SAS",0,65,1210,0.054,69,30.1,17.8,9.9,2.7,0.7,2.7,0.502,0.286,0.817,"duncati01",5513,2813,0.009170689,4.409473141,4.418643831,10.25310465,7.587979538,2.665125114,0.398995974,3.670651651,4.069647625,-1.012299307,25,2566,370,-0.625,0,0.661,0.339
"57","8",2013,"James Harden",23,"HOU",0,33,1210,0.027,78,38.3,25.9,4.9,5.8,1.8,0.5,0.438,0.368,0.851,"hardeja01",6531,3228,5.286034182,-0.760075146,4.525959036,12.01280338,11.26694224,0.745861133,5.362054635,-0.315486471,5.046568164,0.078354501,25,2093,135,0,0,1,0
"58","9",2013,"Russell Westbrook",24,"OKC",0,9,1210,0.007,82,34.9,23.2,5.2,7.4,1.8,0.3,0.438,0.323,0.8,"westbru01",5758,2929,5.328726834,0.880025922,6.208752756,13.39910635,13.0153167,0.383789647,5.934396652,1.233395923,7.167792575,-0.008576876,25,486,80,-0.421,0,0.781,0.219
"59","10",2013,"Dwyane Wade",31,"MIA",0,5,1210,0.004,69,34.7,21.2,5,5.1,1.9,0.8,0.521,0.258,0.725,"wadedw01",6009,3173,3.042603948,1.625155942,4.66775989,12.01830071,9.665333321,2.352967393,3.243893389,1.642375582,4.886268971,-0.305724667,25,373,50,0,0,1,0
"60","11",2013,"Stephen Curry",24,"GSW",0,3,1210,0.002,78,38.2,22.9,4,6.9,1.6,0.2,0.451,0.453,0.9,"curryst01",6924,3480,5.322087718,-0.039084186,5.283003532,14.30827478,11.95157654,2.356698238,5.595118505,0.612572555,6.207691059,-0.181556155,25,138,48,0,0,1,0
"61","12T",2013,"Kevin Garnett",36,"BOS",0,1,1210,0.001,68,29.7,14.8,7.8,2.3,1.1,0.9,0.496,0.125,0.786,"garneke01",4296,2234,-2.393440278,4.575872212,2.182431933,5.639391574,4.897706439,0.741685135,-2.053596452,4.047815678,1.994219226,-0.248567873,25,2191,98,0,0,1,0
"62","12T",2013,"Marc Gasol",28,"MEM",0,1,1210,0.001,80,35,14.1,7.8,4,1,1.7,0.494,0.071,0.848,"gasolma01",6342,3405,0.731020976,4.374109168,5.105130143,13.63509623,11.29743205,2.337664177,0.691299238,4.012850374,4.704149611,-0.559107702,22,779,104,-0.402,0,0.803,0.197
"63","12T",2013,"Ty Lawson",25,"DEN",0,1,1210,0.001,73,34.4,16.7,2.7,6.9,1.5,0.1,0.461,0.366,0.756,"lawsoty01",5519,2749,2.875279624,-1.696313209,1.178966415,5.509985323,4.813092966,0.696892357,2.952736417,-1.089957673,1.862778744,-0.290096464,12,81,17,0.382,0.342,0.658,0
"64","12T",2013,"David Lee",29,"GSW",0,1,1210,0.001,79,36.8,18.5,11.2,3.5,0.8,0.3,0.519,0,0.797,"leeda02",5918,2972,0.586489546,0.336101006,0.922590553,5.543378874,5.500801166,0.042577707,0.647862647,0.571172067,1.219034714,-0.442775737,4,167,147,0,0,1,0
"65","12T",2013,"Joakim Noah",27,"CHI",0,1,1210,0.001,66,36.8,11.9,11.1,4,1.2,2.1,0.481,0,0.751,"noahjo01",5318,2835,-0.9675623,3.967193775,2.999631474,8.249325739,7.619611844,0.629713895,-0.741161179,3.579034068,2.837872889,-0.814445825,25,3225,423,0.115,0.151,0.719,0.13
"66","1",2014,"Kevin Durant",25,"OKC",119,1232,1250,0.986,81,38.5,32,7.4,5.5,1.3,0.7,0.503,0.391,0.873,"duranke01",7947,3937,7.126795864,-0.344671759,6.782124105,19.67229521,16.01043151,3.661863705,6.744789401,-0.22209284,6.522696561,2.148118458,25,2776,759,0.402,0.209,0.791,0
"67","2",2014,"LeBron James",29,"MIA",6,891,1250,0.713,77,37.7,27.1,6.9,6.3,1.6,0.3,0.567,0.379,0.75,"jamesle01",7021,3665,6.04747012,-0.86615335,5.181316771,15.10110379,10.89070513,4.210398659,6.735017224,-1.01670783,5.718309394,0.595965508,25,2879,396,0,0,1,0
"68","3",2014,"Blake Griffin",24,"LAC",0,434,1250,0.347,80,35.8,24.1,9.5,3.9,1.2,0.6,0.528,0.273,0.715,"griffbl01",6739,3341,2.997118469,0.382859115,3.379977583,10.53359876,8.744554717,1.78904404,3.392660153,1.244756319,4.637416472,0.307184717,25,5421,658,-0.44,0,0.734,0.266
"69","4",2014,"Joakim Noah",28,"CHI",0,322,1250,0.258,80,35.3,12.6,11.3,5.4,1.2,1.5,0.475,0,0.737,"noahjo01",5720,3030,1.184290947,4.533858448,5.718149395,13.04581501,12.46159028,0.58422473,0.908143454,4.824594211,5.732737664,-0.335474041,25,2664,338,0,0,1,0
"70","5",2014,"James Harden",24,"HOU",0,85,1250,0.068,73,38,25.4,4.7,6.1,1.6,0.4,0.456,0.366,0.866,"hardeja01",6169,3040,6.483479148,-0.090144979,6.393334169,14.4167402,12.6494538,1.767286406,5.806108643,0.41474649,6.220855134,1.123658293,25,3649,266,-0.511,0,0.809,0.191
"71","6",2014,"Stephen Curry",25,"GSW",0,66,1250,0.053,78,36.5,24,4.3,8.5,1.6,0.2,0.471,0.424,0.885,"curryst01",6419,3142,7.758268647,0.522739763,8.281008411,18.14294257,16.09322437,2.049718199,7.759047461,1.062668761,8.821716221,2.177092117,25,4175,792,-0.361,0,0.8,0.2
"72","7",2014,"Chris Paul",28,"LAC",0,45,1250,0.036,62,35,19.1,4.3,10.7,2.5,0.1,0.467,0.368,0.855,"paulch01",5387,2643,7.723907354,3.6684386,11.39234595,19.27121673,15.30220204,3.969014693,7.213998077,4.203061756,11.41705983,0.370430902,25,4581,951,0,0,1,0
"73","8",2014,"Al Jefferson",29,"CHA",0,34,1250,0.027,73,35,21.8,10.8,2.1,0.9,1.1,0.509,0.2,0.69,"jeffeal01",5168,2659,-0.626954433,1.88079903,1.253844597,5.390809652,5.202659857,0.188149795,-1.30667775,2.090989885,0.784312135,-0.806759413,19,2651,174,0.809,0.431,0.569,0
"74","9",2014,"Paul George",23,"IND",0,33,1250,0.026,80,36.2,21.7,6.8,3.5,1.9,0.3,0.424,0.364,0.864,"georgpa01",7086,3679,2.969863372,3.033285771,6.003149143,16.70974488,12.44134378,4.268401103,2.603735833,3.894675454,6.498411287,0.729559527,25,2412,447,0,0,1,0
"75","10",2014,"LaMarcus Aldridge",28,"POR",0,26,1250,0.021,69,36.2,23.2,11.1,2.6,0.9,1,0.458,0.2,0.822,"aldrila01",5862,2939,1.433515593,2.326357965,3.759873558,9.746017938,7.721583795,2.024434143,2.024422056,2.497569684,4.521991741,-0.847995158,25,939,393,0.34,0.138,0.862,0
"76","11",2014,"Kevin Love",25,"MIN",0,25,1250,0.02,77,36.3,26.1,12.5,4.4,0.8,0.5,0.457,0.376,0.821,"loveke01",5854,2797,5.681616554,0.884102594,6.565719148,13.57725105,13.57725105,0,5.988344167,1.029530669,7.017874836,2.045064673,25,1607,256,0.637,0.344,0.656,0
"77","12T",2014,"Tim Duncan",37,"SAS",0,21,1250,0.017,74,29.2,15.1,9.7,3,0.6,1.9,0.49,0,0.731,"duncati01",5764,2910,-0.492345586,2.747567924,2.255222338,7.489080481,4.953277252,2.535803229,-0.309690202,2.981612623,2.67192242,-0.286517867,25,4104,833,0,0,1,0
"78","12T",2014,"Tony Parker",31,"SAS",0,21,1250,0.017,68,29.4,16.7,2.3,5.7,0.5,0.1,0.499,0.373,0.811,"parketo01",5407,2716,0.86210598,-0.977845265,-0.115739285,3.644456823,2.671349727,0.973107096,0.049189082,-0.510575185,-0.461386103,-0.913523652,25,2846,460,0.34,0.107,0.893,0
"79","14",2014,"Dirk Nowitzki",35,"DAL",0,7,1250,0.006,80,32.9,21.7,6.2,2.7,0.9,0.6,0.497,0.398,0.899,"nowitdi01",5793,2891,3.93169125,0.261370689,4.193061939,10.23313932,10.0573137,0.17582562,5.124266692,0.539025386,5.663292079,0.000699376,25,2625,287,0,0,1,0
"80","15",2014,"Carmelo Anthony",29,"NYK",0,4,1250,0.003,77,38.7,27.4,8.1,3.1,1.2,0.7,0.452,0.402,0.848,"anthoca01",5675,2982,4.174904921,-0.390214473,3.784690448,9.860994962,9.860994962,0,4.665614182,-0.402147248,4.263466934,-0.781350262,25,1598,547,-0.402,0,0.891,0.109
"81","17",2014,"Mike Conley",26,"MEM",0,1,1250,0.001,73,33.5,17.2,2.9,6,1.5,0.2,0.45,0.361,0.815,"conlemi01",5150,2713,3.167861962,0.195684697,3.363546659,8.401862121,8.112315241,0.28954688,2.812192687,1.296289301,4.108481987,-0.794102797,25,511,144,0,0,1,0
"82","1",2015,"Stephen Curry",26,"GSW",100,1198,1300,0.922,80,32.7,23.8,4.3,7.7,2,0.2,0.487,0.443,0.914,"curryst01",7192,3439,8.600890397,2.437371187,11.03826158,25.08987314,19.91478519,5.175087958,8.787714967,2.657046848,11.44476181,3.130308659,25,4059,479,0.572,0.179,0.821,0
"83","2",2015,"James Harden",25,"HOU",25,936,1300,0.72,81,36.8,27.4,5.7,7,1.9,0.7,0.44,0.375,0.868,"hardeja01",7440,3617,7.738230976,-0.234725231,7.503505746,19.32520438,16.12853216,3.196672225,7.13271461,0.400571086,7.533285696,1.519191104,25,3268,445,0,0,1,0
"84","3",2015,"LeBron James",30,"CLE",5,552,1300,0.425,69,36.1,25.3,6,7.4,1.6,0.7,0.488,0.354,0.71,"jamesle01",6494,3337,4.844198435,0.166578199,5.010776634,13.31294722,10.08546782,3.227479404,5.996404447,-0.461317608,5.535086839,0.024679455,25,4141,1365,0.25,0.1,0.9,0
"85","4",2015,"Russell Westbrook",26,"OKC",0,352,1300,0.271,67,34.4,28.1,7.3,8.6,2.1,0.2,0.426,0.299,0.835,"westbru01",4759,2302,6.093559789,-0.487868576,5.605691214,10.11974092,10.11974092,0,6.239868745,-0.201795156,6.038073588,2.991530285,25,2754,394,0.44,0.367,0.633,0
"86","5",2015,"Anthony Davis",21,"NOP",0,203,1300,0.156,68,36.1,24.4,10.2,2.2,1.5,2.9,0.535,0.083,0.805,"davisan02",5116,2627,3.840856691,4.708205134,8.549061825,15.16301555,14.52595491,0.637060637,4.356446626,4.731154488,9.087601114,-0.059946736,25,4647,901,0.586,0.147,0.853,0
"87","6",2015,"Chris Paul",29,"LAC",0,124,1300,0.095,82,34.8,19.1,4.6,10.2,1.9,0.2,0.485,0.398,0.9,"paulch01",6633,3302,8.557501318,2.111893393,10.66939471,22.6091422,19.41801466,3.191127548,8.772725388,2.137895807,10.91062119,-0.393642907,25,2685,409,-0.34,0,0.806,0.194
"88","7",2015,"LaMarcus Aldridge",29,"POR",0,6,1300,0.005,71,35.4,23.4,10.2,1.7,0.7,1,0.466,0.352,0.845,"aldrila01",5385,2720,2.278443308,1.637708536,3.916151844,9.152786751,8.937972946,0.214813805,2.261604978,1.658809376,3.920414354,-0.937202974,25,4222,560,0,0,1,0
"89","8T",2015,"Marc Gasol",30,"MEM",0,3,1300,0.002,81,33.2,17.4,7.8,3.8,0.9,1.6,0.494,0.176,0.795,"gasolma01",6027,3103,1.357467162,2.951834991,4.309302153,11.18160504,9.26124156,1.920363479,1.190276733,2.794489722,3.984766455,-0.421258497,25,4222,560,0,0,1,0
"90","8T",2015,"Blake Griffin",25,"LAC",0,3,1300,0.002,67,35.2,21.9,7.6,5.3,0.9,0.5,0.502,0.4,0.728,"griffbl01",5863,2913,3.288511092,-0.267539158,3.020971934,8.663354119,5.710721338,2.952632782,3.448330688,0.24572859,3.694059277,0.405686116,25,5120,965,0,0,1,0
"91","10T",2015,"Tim Duncan",38,"SAS",0,1,1300,0.001,77,28.9,13.9,9.1,3,0.8,2,0.512,0.286,0.74,"duncati01",4895,2477,0.356223139,3.399775037,3.755998176,8.215443114,6.849059755,1.366383359,0.195692026,4.114111801,4.309803827,-0.526212504,25,3960,577,0,0,1,0
"92","10T",2015,"Kawhi Leonard",23,"SAS",0,1,1300,0.001,64,31.8,16.5,7.2,2.5,2.3,0.8,0.479,0.349,0.802,"leonaka01",4539,2283,3.444919181,4.774206859,8.21912604,12.85468151,12.1137221,0.740959409,2.920704931,5.684152256,8.604857186,0.440937212,25,3142,472,0,0,1,0
"93","10T",2015,"Klay Thompson",24,"GSW",0,1,1300,0.001,77,31.9,21.7,3.2,2.9,1.1,0.8,0.463,0.439,0.879,"thompkl01",6643,3216,4.020361765,0.512033989,4.532395754,12.05876216,10.25668225,1.802079912,4.330160793,0.614944941,4.945105734,0.773957109,25,4059,479,0.572,0.179,0.821,0
"94","1",2016,"Stephen Curry",27,"GSW",131,1310,1310,1,79,34.2,30.1,5.4,6.7,2.1,0.2,0.504,0.454,0.908,"curryst01",7053,3314,10.37941079,2.108447237,12.48785802,26.66687277,23.659318,3.007554769,10.63510267,2.712822358,13.34792503,3.306111347,25,7883,855,0,0,1,0
"95","2",2016,"Kawhi Leonard",24,"SAS",0,634,1310,0.484,72,33.1,21.2,6.8,2.6,1.8,1,0.506,0.443,0.874,"leonaka01",5365,2719,5.128249918,4.72471971,9.852969628,17.48094634,15.5292184,1.951727945,4.457200233,5.625612492,10.08281272,-0.31116351,25,7345,400,-0.225,0.116,0.73,0.154
"96","3",2016,"LeBron James",31,"CLE",0,631,1310,0.482,76,35.6,25.3,7.4,6.8,1.4,0.6,0.52,0.309,0.731,"jamesle01",6903,3531,5.950621766,2.20491096,8.155532726,19.87012916,14.18284805,5.687281113,6.752874122,1.562957414,8.315831536,0.17926838,25,12054,951,0,0,1,0
"97","4",2016,"Russell Westbrook",27,"OKC",0,486,1310,0.371,80,34.4,23.5,7.8,10.4,2,0.3,0.454,0.296,0.812,"westbru01",7029,3424,6.633779622,-0.039164003,6.594615619,16.76282181,13.08630521,3.676516597,7.496763214,0.64722324,8.143986454,1.908340473,25,27435,1964,0,0,1,0
"98","5",2016,"Kevin Durant",27,"OKC",0,147,1310,0.112,72,35.8,28.2,8.2,5,1,1.2,0.505,0.387,0.898,"duranke01",6806,3304,5.486769318,-0.038940584,5.447828734,14.0972277,11.99072663,2.106501071,6.468028833,-0.53285325,5.935175584,1.66821334,25,12670,593,0,0,1,0
"99","6",2016,"Chris Paul",30,"LAC",0,107,1310,0.082,74,32.7,19.5,4.2,10,2.1,0.2,0.462,0.371,0.896,"paulch01",5181,2545,7.703586245,1.597344496,9.300930741,15.67830579,14.55487191,1.123433879,6.699794602,2.694291932,9.394086534,-0.042852933,25,6158,785,0.338,0.08,0.92,0
"100","7",2016,"Draymond Green",25,"GSW",0,50,1310,0.038,81,34.7,14,9.5,7.4,1.5,1.4,0.49,0.388,0.696,"greendr01",7778,3687,3.934409872,5.42306048,9.357470351,23.47049432,17.81742403,5.653070287,4.266894103,5.817697455,10.08459156,2.247663618,24,12064,2358,0.494,0.39,0.61,0
"101","8",2016,"Damian Lillard",25,"POR",0,26,1310,0.02,75,35.7,25.1,4,6.8,0.9,0.4,0.419,0.375,0.892,"lillada01",6398,3113,4.874919997,-2.15398492,2.720935077,8.839456747,7.869893978,0.969562769,5.426271646,-1.769536533,3.656735113,1.347375064,25,6707,533,-0.421,0,0.823,0.177
"102","9",2016,"James Harden",26,"HOU",0,9,1310,0.007,82,38.1,29,6.1,7.5,1.7,0.6,0.439,0.359,0.86,"hardeja01",6830,3318,5.558317072,-0.702623217,4.855693855,13.07827062,12.60331022,0.474960397,6.106995627,-0.246403593,5.860592034,1.437309782,24,13235,1410,0.273,0.169,0.711,0.12
"103","10",2016,"Kyle Lowry",29,"TOR",0,6,1310,0.005,77,37,21.2,4.7,6.4,2.1,0.4,0.427,0.388,0.811,"lowryky01",7003,3617,5.328884573,0.430835965,5.759720538,15.81697712,12.44125634,3.375720781,5.828236164,1.279716369,7.107952533,0.078721998,25,4713,317,-0.832,0,0.729,0.271
"104","1",2017,"Russell Westbrook",28,"OKC",69,888,1010,0.879,81,34.6,31.6,10.7,10.4,1.6,0.4,0.425,0.343,0.845,"westbru01",6264,2996,7.791657242,-0.94793859,6.843718652,15.30663628,13.8163326,1.490303683,7.872540873,-0.81970764,7.052833233,3.996917061,25,17344,2716,0.273,0.11,0.89,0
"105","2",2017,"James Harden",27,"HOU",22,753,1010,0.746,81,36.4,29.1,8.1,11.2,1.5,0.5,0.44,0.347,0.847,"hardeja01",7045,3354,7.364581285,-0.250961985,7.1136193,17.34394892,15.19910181,2.144847116,8.326291683,-0.432955713,7.893335969,2.325775384,25,17991,790,0,0,1,0
"106","3",2017,"Kawhi Leonard",25,"SAS",9,500,1010,0.495,74,33.4,25.5,5.8,3.5,1.8,0.7,0.485,0.38,0.88,"leonaka01",5697,2903,7.299944462,1.992527567,9.292472029,17.94142241,13.91095985,4.030462562,7.134683934,2.588202046,9.722885979,-0.328174785,25,6677,427,-0.225,0.103,0.761,0.137
"107","4",2017,"LeBron James",32,"CLE",1,333,1010,0.33,74,37.8,26.4,8.6,8.7,1.2,0.6,0.548,0.363,0.674,"jamesle01",7141,3538,6.900985062,0.909672538,7.8106576,19.20976936,13.4209829,5.788786461,7.572999164,0.620449289,8.193448453,-0.014072873,25,21256,2275,0,0,1,0
"108","5",2017,"Isaiah Thomas",27,"BOS",0,81,1010,0.08,76,33.8,28.9,2.7,5.9,0.9,0.2,0.463,0.379,0.909,"thomais02",6299,3090,7.505316284,-3.309829879,4.195486405,11.05819682,9.831910381,1.22628644,7.490776419,-3.103064674,4.387711745,0.822528016,25,12865,391,-0.34,0,0.769,0.231
"109","6",2017,"Stephen Curry",28,"GSW",0,52,1010,0.051,79,33.4,25.3,4.5,6.6,1.8,0.2,0.468,0.411,0.898,"curryst01",6963,3239,9.3086844,-0.095877228,9.212807172,20.65330419,15.61961184,5.033692354,9.791555296,0.593993192,10.38554849,3.58154952,25,10052,2165,0.273,0.095,0.905,0
"110","7T",2017,"Giannis Antetokounmpo",22,"MIL",0,7,1010,0.007,80,35.6,22.9,8.8,5.4,1.6,1.9,0.521,0.272,0.77,"antetgi01",6099,3088,2.777291823,2.459825128,5.237116952,12.5596554,11.32471852,1.234936887,2.425837849,2.761251381,5.18708923,-0.555307846,25,12393,542,-0.477,0,0.829,0.171
"111","7T",2017,"John Wall",26,"WAS",0,7,1010,0.007,78,36.4,23.1,4.2,10.7,2,0.6,0.451,0.327,0.801,"walljo01",6914,3343,4.591815723,-1.496651871,3.095163851,10.12952212,9.299071052,0.830451065,4.584201304,-1.352798224,3.23140308,1.402111043,25,5778,414,-0.176,0,0.867,0.133
"112","9T",2017,"Anthony Davis",23,"NOP",0,2,1010,0.002,75,36.1,28,11.8,2.1,1.3,2.2,0.505,0.299,0.802,"davisan02",5582,2708,0.581632221,4.449178164,5.030810385,10.80842731,10.80842731,0,0.996587349,3.822936391,4.819523739,0.531888178,25,12935,357,-0.273,0,0.884,0.116
"113","9T",2017,"Kevin Durant",28,"GSW",0,2,1010,0.002,62,33.4,25.1,8.3,4.8,1.1,1.6,0.537,0.375,0.875,"duranke01",5560,2603,5.932598547,1.140458288,7.073056834,13.28639377,10.2604669,3.025926871,6.509853533,0.999282444,7.509135978,1.08670657,25,23335,2476,0.922,0.215,0.785,0
"114","11",2017,"DeMar DeRozan",27,"TOR",0,1,1010,0.001,74,35.4,27.3,5.2,3.9,1.1,0.2,0.467,0.266,0.842,"derozde01",5986,2993,2.101773017,-1.921425406,0.180347612,4.455533563,4.275640209,0.179893354,1.501122895,-2.066467036,-0.565344142,-0.29556092,25,9180,1109,0,0,1,0
"115","1",2018,"James Harden",28,"HOU",86,965,1010,0.955,72,35.4,30.4,5.4,8.8,1.8,0.7,0.449,0.367,0.858,"hardeja01",6466,3172,8.750964733,1.316804158,10.06776889,20.926163,17.04801522,3.878147774,9.434385409,1.615118522,11.04950393,0.33152835,25,5574,1097,0,0,1,0
"116","2",2018,"LeBron James",33,"CLE",15,738,1010,0.731,82,36.9,27.5,8.6,9.1,1.4,0.9,0.542,0.367,0.731,"jamesle01",8026,3948,7.460088031,-1.69261119,5.767476841,17.41171994,12.40925444,5.002465496,7.352104443,-1.993953373,5.35815107,0.334744526,25,14894,1805,0,0,1,0
"117","3",2018,"Anthony Davis",24,"NOP",0,445,1010,0.441,75,36.4,28.1,11.1,2.3,1.5,2.6,0.534,0.34,0.828,"davisan02",6612,3085,1.259732435,4.00413267,5.263865105,12.81229307,11.42556453,1.386728543,2.816365178,3.89101738,6.707382558,1.217603945,25,13612,1530,0,0,1,0
"118","4",2018,"Damian Lillard",27,"POR",0,207,1010,0.205,73,36.6,26.9,4.5,6.6,1.1,0.4,0.439,0.361,0.916,"lillada01",5822,2832,6.154617221,-0.127381373,6.027235848,12.80760241,13.2590347,-0.451432285,5.593193973,0.252009193,5.845203166,0.882390274,25,14671,1884,0.494,0.144,0.856,0
"119","5",2018,"Russell Westbrook",29,"OKC",0,76,1010,0.075,80,36.4,25.4,10.1,10.3,1.8,0.3,0.449,0.298,0.737,"westbru01",6533,3149,4.340246175,0.089066673,4.429312848,11.84140355,12.03068184,-0.189278287,5.306684705,0.349725804,5.65641051,2.941962282,25,33408,2092,0,0,1,0
"120","6",2018,"Giannis Antetokounmpo",23,"MIL",0,75,1010,0.074,75,36.7,26.9,10,4.8,1.5,1.4,0.529,0.307,0.76,"antetgi01",6150,3036,3.30536437,2.243495851,5.548860221,12.90944367,11.79136734,1.118076325,3.715594159,2.142812885,5.858407045,0.200071296,25,3759,1844,0,0,1,0
"121","7",2018,"Kevin Durant",29,"GSW",0,66,1010,0.065,68,34.2,26.4,6.8,5.4,0.7,1.8,0.516,0.419,0.889,"duranke01",6604,3132,5.897184335,-0.737240414,5.159943921,12.96123894,8.363156274,4.598082668,6.37826714,-0.972172861,5.406094278,1.158072934,25,10466,394,-0.494,0,0.775,0.225
"122","8",2018,"DeMar DeRozan",28,"TOR",0,32,1010,0.032,80,33.9,23,3.9,5.2,1.1,0.3,0.456,0.31,0.825,"derozde01",6336,3065,3.436636552,-2.129783552,1.306852999,6.305071965,7.007218212,-0.702146247,3.252800173,-1.918066963,1.33473321,0.509792875,25,10594,428,0.649,0.16,0.84,0
"123","9",2018,"LaMarcus Aldridge",32,"SAS",0,6,1010,0.006,75,33.5,23.1,8.5,2,0.6,1.2,0.51,0.293,0.837,"aldrila01",5298,2686,2.59819016,1.373438861,3.971629021,9.076819119,8.582586812,0.494232307,2.411605111,1.564133205,3.975738315,-1.593152487,25,2691,236,0.077,0.08,0.92,0
"124","10T",2018,"Jimmy Butler",28,"MIN",0,5,1010,0.005,59,36.7,22.2,5.3,4.9,2,0.4,0.474,0.35,0.854,"butleji01",4651,2334,5.663651331,2.404066519,8.06771785,12.73994626,11.50387641,1.236069851,4.900383885,2.620150267,7.520534152,-1.414453831,25,16160,228,-0.511,0,0.732,0.268
"125","10T",2018,"Stephen Curry",29,"GSW",0,5,1010,0.005,51,32,26.4,5.1,6.1,1.6,0.2,0.495,0.423,0.921,"curryst01",4708,2186,8.057850212,-0.5001069,7.557743312,11.84730741,8.773362408,3.073945003,8.209617666,0.385208736,8.594826402,2.223310275,25,15627,852,-0.382,0,0.874,0.126
"126","12",2018,"Joel Embiid",23,"PHI",0,4,1010,0.004,63,30.3,22.9,11,3.2,0.6,1.8,0.483,0.308,0.769,"embiijo01",4602,2190,0.384851513,3.941477194,4.326328707,8.01277715,6.599080943,1.413696207,1.644562893,2.915353092,4.559915985,0.708299466,25,11359,580,0,0,1,0
"127","13",2018,"Victor Oladipo",25,"IND",0,2,1010,0.002,75,34,23.1,5.2,4.3,2.4,0.8,0.477,0.371,0.799,"oladivi01",5715,2813,3.446562194,4.081618822,7.528181016,15.0540816,12.68972583,2.364355765,3.460814433,4.627401147,8.08821558,1.261716904,25,5788,383,0,0,1,0
"128","1",2019,"Giannis Antetokounmpo",24,"MIL",78,941,1010,0.932,72,32.8,27.7,12.5,5.9,1.3,1.5,0.578,0.256,0.729,"antetgi01",6265,2872,3.881445468,2.925072159,6.806517627,14.26986143,11.5725334,2.697328023,4.297652052,2.786037377,7.083689429,1.319042463,25,9404,1159,0.599,0.178,0.822,0
"129","2",2019,"James Harden",29,"HOU",23,776,1010,0.768,78,36.8,36.1,6.6,7.5,2,0.7,0.442,0.368,0.879,"hardeja01",6728,3291,9.566047267,1.149233882,10.71528115,22.79136841,20.05794608,2.733422335,10.89313062,1.676178866,12.56930948,0.463844857,25,28163,949,-0.178,0.137,0.686,0.177
"130","3",2019,"Paul George",28,"OKC",0,356,1010,0.352,77,36.9,28,8.2,4.1,2.2,0.4,0.438,0.386,0.839,"georgpa01",6608,3045,5.333638945,4.206322803,9.539961748,19.41877202,17.38179887,2.036973153,5.070217389,4.890132742,9.96035013,1.265502347,25,4149,386,0,0,1,0
